New column,New column (1)
bíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bíti bíjem nedov., 3. mn. stil. bijó; bìl (í ȋ) \n1. močno, ostro zadevati se ob kaj: dež bije ob okna; plešoče noge bijejo ob tla; debele kaplje so mu bile v lice; veter jim bije v obraz; toča bije po strehi / preh., pesn. kolesa bijejo enakomerno pesem; pren. luč bije v oči; trušč nam bije v ušesa\n // udarjati z nogo, z roko ob kaj: biti s pestjo po mizi; konji bijejo s kopiti ob tla / konj bije in grize brca; togotno biti okoli sebe\n2. dajati komu udarce: bije in udriha; biti do krvi; biti po glavi; bije ga kot živino; biti se po čelu\n // knjiž., z notranjim predmetom udeleževati se oboroženega boja: biti odločilno bitko; biti boj s sovražnikom; bitke se bijejo; pren. biti hude duševne boje\n3. navadno v zvezi z ura z zvočnim znakom naznanjati čas: ima stensko uro, ki bije; preh. njihova ura bije tudi četrti; ura kaže tri in bije dve; pol bije; nar. ura je bila osmo osem; brezoseb. deset je bilo; pravkar bije pet\n4. navadno v zvezi s srce s širjenjem in krčenjem ritmično poganjati kri po žilah: srce mu še bije; srce bije divje, hitro; srce bije kot kladivo / žila komaj še bije / knjiž. kri živahno bije po žilah\n5. v zvezi biti plat zvona z udarjanjem na zvon naznanjati nevarnost, nesrečo: ko je videl, da gori, je stekel v zvonik in začel biti plat zvona; brezoseb. plat zvona je bilo; pren. problem ni tako hud, da bi bilo treba biti plat zvona\n // star. z udarjanjem povzročati, da glasbilo oddaja glasove; igrati, tolči: biti na cimbale; biti v boben\n6. knjiž., redko širiti se, prihajati od kod: iz zidu bije hlad; pren. iz njegovih besed bije sovraštvo\n● kap bije na prag od konca strehe padajo kaplje na prag; knjiž. na koga bije sum kdo je osumljen; vznes. zdaj bije naša ura zdaj je nastopil ugoden čas za nas, za naše delo; zdaj smo mi na vrsti, da kaj storimo; ekspr. zadnja ura mu bije umira; skrajni čas je, da to stori; ekspr. njegovemu tiranstvu bije zadnja ura bliža se konec njegovega tiranstva; vznes. zdaj bije ura ločitve zdaj se moramo ločiti; iron. saj vemo, koliko je ura bila kakšen je položaj; star. tuja vrata ga bodo bila po petah ne bo imel svojega doma; ekspr. kaj ga pa biješ kaj počenjaš neumnosti; biti (si) takt s palico dajati (si) takt; raba peša otroci bijejo žogo igrajo nogomet; rumena barva hiše bije v oči neprijetno učinkuje; njegovo vedenje bije v oči je zelo opazno; star. srce mu za drugo bije ljubi drugo\n♦ etn. kozo biti otroška igra, pri kateri igralci mečejo v stoječ predmet kamne, da bi ga prevrnili; rihtarja biti družabna igra, pri kateri eden od igralcev ugiba, kdo ga je udaril po zadnjici\nbíti se \n1. udeleževati se oboroženega spopada, boja: biti se za svobodo; biti se do zadnje kaplje krvi, do zadnjega; biti se na življenje in smrt; pren. novo se bije s starim\n // knjiž. dvobojevati se: zaradi žalitve se je bil z njim; star. biti se na sablje\n2. zelo si prizadevati za kaj: bili so se za delavske pravice\n3. biti v nasprotju s čim: tako ravnanje bi se bilo z njegovimi nazori / barve se bijejo med seboj\nbijóč -a -e: stopala je, bijoč s palico ob tla; bijoča ura; burno bijoče srce; v oči bijoča neumnost\nbít -a -o nar.: hiša iz bite ilovice zbite, steptane; deca je večkrat »bita ko sita« (I. Potrč) tepena\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blagajána,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blagajána -e ž (ȃ) nar. Blagajev volčin \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blagó,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blagó -á s, mn. blága s in blagóvi m (ọ̑) nav. ed. \n1. izdelek ali pridelek, namenjen tržišču: dobaviti, pakirati, prodajati blago; galanterijsko, industrijsko, špecerijsko blago; izvozno blago; blago za široko potrošnjo; velika izbira, ponudba blaga; povpraševanje po blagu; trgovina z mešanim blagom / plačevati v blagu ne z denarjem; pren. popevka je konjunkturno blago\n2. tudi mn. tekstilni izdelki, tkanina: blago se mečka; izdelovati, tkati, urezati blago; črtasto, enobarvno blago; volneno blago; dekorativno, pohištveno blago; letni blagovi; modna blaga; blago iz umetnih vlaken; blago na metre; blago za moške obleke; blago z napako; obleka iz pralnega blaga / blago se dobro nosi je trpežno in se ne mečka, se seka trga po pregibih; pog. blago je šlo skupaj se je skrčilo, uskočilo\n3. star. premoženje, imetje: ne mara za posvetno blago; opremiti dom z živim in mrtvim blagom\n4. nar. zahodno goveja živina: pastir zavrača blago iz detelje\n● pog. to blago gre po njem je veliko povpraševanje, nima cene se prodaja po zelo nizki ceni; zbirati ljudsko, narodopisno blago dokumente ljudske kulture; publ. trgovina z belim blagom z dekleti; preg. dobro blago se samo hvali\n♦ ekon. potrošno blago za osebno potrošnjo; etn. blago prodajati otroška igra, pri kateri udeleženec v vlogi kupca ugiblje, katero blago predstavljajo drugi; trg. kosovno blago blago na kose; razsuto blago nepakirano\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blagovníca,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blagovníca -e ž (í) nar. edina hči, ki podeduje vse premoženje: ukazovala je ona, edinka, blagovnica, ki je bila podedovala čvrsto kmetijo (J. Pahor) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blánja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blánja -e ž (á) nar. deska: miza, zbita iz blanj; jelševe blanje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bláto,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bláto -a s (á) \n1. razmočena zemlja: blata je do gležnjev; gaziti blato; noge se jim vdirajo v mehko blato; oškropiti z blatom; cestno blato; mastno blato; krtača za blato / ti sediš doma, jaz sem pa dve uri mešal blato po hribih hodil po blatu\n // ekspr. moralna propalost, pokvarjenost: utoniti, valjati se v blatu\n2. neprebavljeni delci hrane, ki jih organizem izloča skozi črevo: bolnikovo blato ima nenavadno barvo; bolnik težko iztreblja blato; pregledati blato; gosto, redko blato / iti na blato iztrebiti se\n3. tudi mn., nar. močvirje: izsuševanje Kobariškega blata; V daljavi nekje proti Škocjanu so se svetila blata kot razlito srebro (I. Pregelj) \n● ekspr. z združenimi močmi se bomo izvlekli iz blata rešili iz težkega položaja; ekspr. brskati po tujem blatu stikati za tujimi slabostmi; ekspr. nasprotniki me obmetavajo z blatom sramotijo, obrekujejo\n♦ elektr. anodno blato ki se pri elektrolizi nabira pod anodo; med. zdravilno blato za zdravilne blatne kopeli\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blèz,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blèz prisl. (ȅ) nar. menda: Na doto ti blez ne bo treba gledati (I. Tavčar) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bljúvanec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bljúvanec -nca m (ú) nar. alpska grmičasta rastlina z rdečimi cveti; dlakavi sleč \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bòb,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bòb bôba m (ȍ ó) \n1. kulturna rastlina s sadovi v debelih strokih: saditi bob; kakor bob debele solze / pleti korenje v bobu\n● ekspr. vse je bob ob steno, v steno vse je zaman; ko da bi metal bob ob steno vse je zaman; ekspr. reci bobu bob in popu pop opiši stvari, dejstva taka, kot so v resnici, brez olepšavanja; ekspr. zdaj sem se iz boba izdrl zdaj se šele spoznam; dolgo sem premišljal, zdaj sem se šele spomnil; v pravljicah to je bilo takrat, ko je bil še bob v klasju in pšenica v stročju nikoli\n2. nar. gorenjsko ocvrto pecivo okrogle oblike z marmeladnim nadevom; krof: nacvreti bobov, boba / pojdimo po bob na obisk na dan proščenja, ko se obdaruje s pecivom\n3. nav. mn., redko okrogel, trd iztrebek: kozji bobi\n♦ vrtn. volčji bob okrasna rastlina z dlanasto razrezanimi listi in raznobarvnimi cveti v socvetjih, Lupinus\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bobínka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bobínka -e ž (ȋ) nav. mn., nar. vzhodno kužna bolezen z gnojnimi mehurčki na koži; koze: cepiti proti bobinkam \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bobóvnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bobóvnik -a m (ọ̑) nar. vodna rastlina z elipsastimi listi in modrimi cveti; bobovec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bodílj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bodílj -a m (ȋ) nar. pljučnica: Do kože sem moker. Bodilj dobim (I. Pregelj) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bodonéža,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bodonéža -e ž (ẹ̑) nar. bodeča rastlina, katere cveti se v vlažnem vremenu zapirajo; bodeča neža \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogátec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bogátec -tca m (ȃ) nar. bogataš: bil je pravi vaški bogatec; velik bogatec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bógec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bógec1 -gca m (ọ̑) \n1. ekspr. manjšalnica od bog: sam ljubi bogec ga je poslal / otr., v krščanskem okolju bogca zahvali skleni roke v zahvalo\n2. nar. križ s podobo Kristusa: v kotu nad mizo je visel star bogec\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bógek,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bógek -gka m (ọ̑) \n1. ekspr. manjšalnica od bog: ljubi bogek / otr., v krščanskem okolju otrok že zna zahvaliti bogka skleniti roke v zahvalo\n2. nar. križ s podobo Kristusa\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
borjáč,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n borjáč -a m (á) \n1. nar. kraško dvorišče: In ko ji je roka sama po sebi v temi padla na kljuko kolone, je začutila, da je končno doma: borjač, latnik, pod latnikom kockasto pristriženi pušpani (A. Rebula) \n2. nar. dolenjsko ograjen prostor za prašiče: zapahniti borjač\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
borják,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n borják -a m (á) nar. borjač: okna gledajo na borjak / prašiče so nagnali v borjak \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bórka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bórka2 -e ž (ọ̄) nar. dolenjsko bor1: diši po rožah in borki \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
boróvčica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n boróvčica -e ž (ọ̄) nar. taščica: V hribu za hišo je zapela borovčica (J. Jalen) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
boróvec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n boróvec -vca m (ọ̄) nar. bor1: po hribu so rasli mladi borovci; šumeči, temni borovci / ob vznožju hriba se razprostira borovec borov gozd \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
borovíca,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n borovíca -e ž (í) nar. vzhodno brin \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bòršt,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bòršt bôršta m (ȍ ó) nar. gozd: zeleni boršti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bosíljek,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bosíljek -jka m (ȋ) nar. prijetno dišeča vrtna ali lončna rastlina; bazilika: dehteči bosiljek \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bóta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bóta -e ž (ọ̄) nav. mn., nar. usnjena golenica: škornji so imeli med peto in visoko boto lepe gube\n // nar. zahodno škorenj: bil je v kratki suknji in botah \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
botéga,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n botéga -e ž (ẹ̑) nar. primorsko manjša trgovina: tržaške botege \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
botríja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n botríja -e ž (ȋ) nar. botrinja, botrina: v nedeljo bodo imeli botrijo / skleniti botrijo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bótrn,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bótrn -a -o prid. (ọ̄) nar. ki je v botrskem razmerju: bili so si botrni; sam.: kaj meniš o teh botrnih \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bótrov,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bótrov -a -o prid. (ọ́) nanašajoč se na botre: botrovo darilo; sam.: nar. botrovi so dobri ljudje člani botrove družine \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bôžič,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bôžič -íča m (ó í) \n1. v krščanstvu praznik Kristusovega rojstva: obhajati božič; pričakovali smo te o božiču; darilo za božič\n2. mn., nar. božič, novo leto in (sveti) trije kralji: ker je bila o božičih huda zima, ni mogel domov (I. Šorli) \n♦ etn. panj, debelo poleno, ki na božični večer gori v peči\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
božúr,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n božúr -a m (ū) nar. potonika: močno dehteči božur \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bráč,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bráč2 -a m (á) nar. vzhodno obiralec grozdja; trgač: brači s polnimi košarami grozdja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bradavíčnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bradavíčnik -a m (ȋ) nar. rastlina z zlato rumenimi cveti, ki ima v steblu temno rumen strupen sok; krvavi mlečnik: sok bradavičnika \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brámorka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brámorka in bramórka -e ž (á; ọ̄) nar. kužna bolezen v obliki kroničnega gnojnega vnetja zlasti v gobcu; bramor \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brán,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brán -a tudi -ú m (ȃ) nar. zid z nasipom, ki varuje pristanišče pred valovi; valobran: Sanjal je, da je na branu pred tržaško luko (B. Pahor) \n // star. nasip, pregrada pri vodi: reka je stopila čez branove \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brána,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brána -e stil. -é ž, rod. mn. brán (á) \n1. orodje z železnimi zobmi za rahljanje zemlje: branati z brano; zoral je in povlekel z brano; členkasta, lesena, železna brana\n2. nekdaj velika mrežasta vrata: po gradovih so zgodaj zvečer zapirali brano\n3. nar. gorenjsko del kozolca med dvema stebroma; okno: brane so natlačene s snopjem\n♦ grad. mreža vzdolžnih in prečnih nosilcev pod cestiščem pri mostovih\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bránda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bránda -e ž (ȃ) nar. primorsko zložljiva železna postelja: ležati na brandi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bránovlek,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bránovlek -a m (á) nar. vzhodno kratek drog pri vozu, plugu, na katerega se pripneta vprežni vrvi; prečka: branovleki so tolkli na ojesa \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bráskljav,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bráskljav -a -o prid. (ȃ) nar. vzhodno nezglajen, hrapav: plesati po braskljavem podu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brátev,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brátev -tve tudi brátva -e ž (ȃ) glagolnik od brati 4:\na) pravočasna bratev pri hruškah je važna\nb) oktobra je pravi čas za bratev / iti v bratev\n // nar. vzhodno čas trgatve: ob bratvi so ljudje spali kar na peči\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bráti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bráti bêrem nedov., tudi beró; brál (á é) \n1. razpoznavati znake za glasove in jih vezati v besede: zna brati in pisati; brati glagolico; brati na glas, črkovaje, gladko; ta pisava se težko bere / ali vaša mala že bere? zna brati; slepi berejo s prsti\n // dojemati vsebino besedila: brati časopis, knjigo, pesmi; brati francosko; bral sem, da je predstava uspela; bral sem o železniški nesreči; to sem bral pri Cankarju, v knjigah / brati Župančiča njegove pesmi; star. brati na bukve / berem, berem, pa ne razumem; tam je stal, kakor beremo, velik grad; knjiga se lepo bere; na prvi strani se bere / brati otrokom pravljice\n2. razumevati ustaljene, dogovorjene znake: brati note, zemljevid; brati gradbeni načrt / naučil sem se brati sledove\n3. ugotavljati misli, čustva po zunanjih znamenjih: brati z obraza, na obrazu, v očeh / vsako željo ji bere iz oči; na nosu mu berem, da laže / brati misli; skrb se mu bere na obrazu\n // ugibati, napovedovati: brati (usodo) iz kart, iz zvezd, z dlani\n4. nabirati, trgati: brati jagode; redko brati rože, smolo, suhljad; brati za svinje / čebele že berejo; čebele berejo na ajdi, ajdo / nar. vzhodno letos smo brali v lepem vremenu trgali (grozdje)\n● publ. evropski (beri: zahodni) modernizem razumi; to je; brati mašo maševati; šalj. brati fantu levite, kozje molitvice oštevati ga; brati med vrsticami uganiti prikrito misel; preg. s hudičem ni dobro lešnikov brati s hudobnim človekom ni dobro imeti opravka\n♦ rad. brati živo v mikrofon pri neposredni oddaji; šol. učitelj bere naprej, učenci za njim; tisk. brati korekture označevati napake, nastale pri stavljenju\nberóč -a -e: čudil se je, beroč njegovo najnovejšo knjigo; beroče občinstvo\nbrán -a -o: Jurčič je bolj bran kot Mencinger; najbolj brana knjiga\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
