New column,New column (1)
vzéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vzéti vzámem dov., vzêmi vzemíte; vzél; nam. vzét in vzèt (ẹ́ á) \n1. narediti, da pride kaj k osebku zlasti s prijemom z roko: vzel je košaro in odšel po sadje; vzemi (si) žlico in jej; vzeti komu prtljago iz rok; vzela je denar od kupca in ga preštela / vzeti bolniku kri z brizgalko; vzeti vzorce kamnin / vzeti kamen v roko; vzeti otroka v naročje / kot povabilo vzemite, prosim, še kakšen piškot\n // narediti, da je kdo, kaj kje skupaj z osebkom, pri osebku: vzeti na pot najnujnejše stvari / vzemite s seboj dovolj denarja; vzeti koga s seboj na potovanje / vzel je starše k sebi naredil, da živijo pri njem\n // prevzeti, dvigniti: plačano blago lahko vzamete pri prodajalcu; ker je bil bolan, je njegovo plačo vzela žena / vzeti dopust poleti\n2. narediti, da pride kaj k osebku navadno v posest\na) kar se mu da, ponudi: vzeti darilo, podkupnino; nerad je vzel denar od staršev; vzemi, če ti je kaj všeč; z veseljem, hvaležno vzeti kaj\nb) kar je na razpolago: vzel je obleko, ki je bila pripravljena / pog.: vzeti kruh pri peku kupiti; za tako ceno bo avtomobil vzel; vzeti kuhinjo na kredit / ekspr. kje naj vzamem toliko denarja dobim\nc) kar se ne da: vlomilec je vzel samo denar; s silo vzeti / kot grožnja otrokom če ne boš priden, te bo vzel bavbav / evfem. v gneči je vzel denarnico ukradel\n // star. vzeti mesto, trdnjavo z obleganjem zavzeti, osvojiti\nč) zaradi pravil igre: vzeti z višjo karto\n // najeti: če bo že pozno, vzemi taksi; vzeti sobo za en mesec / vzeti posojilo / vzeti odvetnika, zagovornika; morala bo vzeti koga za pomoč\n3. navadno z dajalnikom narediti, da kdo česa nima več proti svoji volji: vse so mu vzeli, kar je imel; ker je prepisoval, mu je učiteljica vzela zvezek / vzeti komu vozniško dovoljenje / vzeti komu čin, naslov / vzeti komu pravico do uporabe česa / vzeti komu delo, prostost, svobodo / vzeti komu čast, ugled / neuspeh mu je vzel veselje do risanja; vzeti komu voljo do dela; ekspr. vzeti dekletu nedolžnost / ekspr.: priprave so jim vzele dosti časa za priprave so porabili; prehlad mu je vzel glas zaradi prehlada ni mogel glasno govoriti; vzeti komu življenje ubiti ga\n4. povzročiti, narediti, da je česa manj ali ni več: vzel je še eno pest in mera je bila točna; vzeti od celote / vzeti gnilo sadje proč odstraniti\n // narasla voda je vzela most odnesla; otr. ni, ni, muca je vzela / suša je vzela ves pridelek uničila; sonce je vzelo sneg stalilo; ekspr. griža je vzela dosti otrok zaradi griže je umrlo\n // kot kletvica: vrag te vzemi; hudič naj vzame vse skupaj\n // ekspr. narediti, povzročiti, da kdo postane bolj suh, manj krepek: bolezen ga je vzela; brezoseb. od lani jo je precej vzelo\n5. s prislovnim določilom narediti, da kdo, kaj kam pride z določenim namenom: vzeti jed na krožnik / vzeti koga v avtomobil / koklja je vzela piščanca pod perut / spomladi so vzeli šiviljo na dom / vzel je pesem v revijo jo v njej objavil\n6. narediti, da kdo, kaj kam pride, se kje vključi z določenim namenom; sprejeti\na) navadno s prislovnim določilom: v podjetju so vzeli več novih delavcev; v šolo so vzeli le učence z odličnim uspehom / zaradi bolezni ga niso vzeli k vojakom; vzeli so jo med redovnice / vzeti koga v svojo družbo / vzeti koga na stanovanje; vzeti začetnika v službo / elipt. glede na vaše izkušnje vas bomo vzeli sprejeli v službo\nb) z oslabljenim pomenom, z glagolskim samostalnikom: vzeti bolnika v oskrbo; vzeti obleko v popravilo; vzeti otroka v rejo / vzeti v obravnavo začeti obravnavati; vzeti okoliščine v poštev upoštevati jih, računati z njimi\n // v zvezi z za narediti, da pride kdo z osebkom v kak odnos: vzeti za botro; vzeti koga za družabnika, hlapca / vzeti koga za svojega posvojiti ga; vzeti za moža omožiti se, poročiti se s kom\n // poročiti se s kom: vzel je lepo vdovo; vzela ga je, čeprav je precej starejši od nje; pred pustom se bosta vzela / knjiž. vzeti v zakon\n7. s prislovnim določilom narediti, da pride kaj z določenega mesta: vzeti denar iz denarnice, knjigo s police / vzeti roke iz žepa / vzeti dol, ven; pog. vzeti potico ven iz pečice\n // narediti, da pride kaj od kod, kjer je bilo z določenim namenom: vzeti repo iz zasipnice; vzeti denar iz banke / vzeti avtomobil iz popravila; vzeti obleko iz čiščenja / vzeti film s programa prenehati ga predvajati; vzeti revijo iz prodaje prenehati jo prodajati\n // narediti, da kdo ni več kje vključen: zaradi slabega uspeha so ga vzeli iz šole; zaradi bolezni vzeti otroka iz vrtca\n8. s prislovnim določilom oskrbeti se s čim iz kakega vira: obleke so vzeli iz vojaških skladišč / pog. v knjižnici bom vzel nove knjige si jih izposodil\n // pisatelj je vzel izraze iz kmečkega govora; vzeti primere iz vsakdanjega življenja / ekspr. le od kod vzame toliko moči za življenje dobi\n9. pog. narediti kaj za predmet dela: pri čiščenju je vzela dve stopnici naenkrat\n // v zvezi z za uporabiti: za pripravo jedi vzeti uležano meso / za merilo je zmeraj vzel ceno kruha\n // predelati (pri pouku): pri zgodovini so vzeli preseljevanje narodov; v šoli tega še nismo vzeli / žarg., šol. vzeti naprej seznaniti učence z novo snovjo\n10. narediti, da pride kaj v telo: vzeti sirup proti kašlju; zjutraj in zvečer vzeti tableto / vzeti kapljice za oči nakapati si jih v oči\n11. s prislovnim določilom načina pokazati, občutiti določen odnos do česa: vse vzame s smešne strani; ne vzemi navodila preveč dobesedno; vzeti ponudbo resno / če vzamemo v celoti, se je stanje izboljšalo / če tako vzamem, mi je kar dobro izraža pridržek, omejitev trditve; življenje je, če se tako vzame, podobno loteriji; ga dobro poznate? Kakor se vzame\n // z oslabljenim pomenom, s povedkovim določilom izraža omejitev lastnosti, značilnosti na stališče osebka: vzeti kaj za resnico; vzeti trditev za sporno; vzeti stvari take, kot so; to ravnanje je vzel kot nehvaležnost\n12. sprejeti mnenje, trditev v danem primeru za izhodišče neglede na resničnost: če vzamemo, da je hitrost avtomobila sto kilometrov na uro, je potrebna tolikšna zavorna razdalja / vzemimo, da bodo prišli vsi / no, vzemimo, da imaš prav izraža omejitev prepričanosti o čem\n // v velelniku izraža, da je kaka stvar, enota navedena z namenom neposredno pokazati, ponazoriti kak širši, splošnejši pojem: vse panoge so v težkem položaju, vzemite gradbeništvo / zakaj se ne ukvarja s športom, vzemimo na primer s kolesarjenjem\n13. z oslabljenim pomenom, z glagolskim samostalnikom izraža dejanje, kot ga določa samostalnik: vzel je zalet in skočil; star. vzeti slovo (od koga, česa) posloviti se\n14. v zvezi z nase narediti kaj za svoje z vsemi posledicami: vzeti nase krivdo, sramoto\n // narediti, da je osebek deležen česa: vzeti nase tudi bridkost in trpljenje / vzeti nase odgovornost za dober potek del\n15. ekspr., v zvezi vzeti v roke izraža nastop dejanja, kot ga določa sobesedilo: pri tej hiši bi bilo dobro, da bi kdaj vzeli metlo v roke; rada vzame pletenje v roke / čevlje je takoj vzel v roke jih začel popravljati; šele zvečer je lahko vzel knjige v roke začel brati, se učiti\n // preden ga je vzel v roke inštruktor, ni znal voziti ga je začel učiti\n // izraža, da kdo vodi kaj, odloča o čem: predsednik je zadevo sam vzel v roke / vzeti usodo v svoje roke\n● nizko če bo še dolgo tako pil, ga bo kmalu hudič vzel bo umrl; pog., ekspr. podjetje je vzel hudič podjetje je propadlo; ekspr. ribiča je vzelo morje utonil je v morju; pog., ekspr. noč ga je vzela ponoči je skrivaj odšel; evfem. kdor se je upiral, ga je vzela noč so ga ponoči skrivaj odpeljali, zaprli, ubili; ekspr. vzeti koga iz naftalina narediti, da kdo spet nastopa, se omenja v javnosti; pokvarjeno blago so vzeli iz prometa so nehali prodajati; on je tak, kot bi ga vzel iz škatlice brezhibno, lepo oblečen, urejen; besedo mi je vzel iz ust, z jezika rekel je prav to, kar sem hotel reči jaz; vznes. Bog ga je vzel k sebi v krščanskem okolju umrl je; star. vzeti otroka k prsim podojiti ga; ekspr. strah mu je vzel besedo od strahu ni mogel govoriti; ekspr. nenavadna lepota jim je vzela dih, sapo zaradi nenavadne lepote so bili zelo prevzeti; vzeti komu glavo obglaviti ga; pog., ekspr. vzeti konec umreti, poginiti, ubiti se; pog. vzeti mero ugotoviti, določiti razsežnost delov telesa, predmeta za izdelavo česa; pog. močna svetloba mu je vzela oči, vid ga je oslepila; evfem. vzel jo je imel je z njo spolne odnose (brez njene privolitve); ekspr. vzeti koga na muho, piko imeti ga za predmet napadov, obtožb, šal, zanimanja; žarg., lov. to žival moramo čimprej vzeti na muho odstreliti; pog. vzeti petsto dinarjev na račun vzeti del plačila vnaprej; pog. v trgovini vzeti na račun tako, da se dolžni znesek zapiše ter plača pozneje; ekspr. vzeti na znanje izraža informiranost o stvari, ki se obravnava; ekspr. vzeti problem pod drobnogled natančno in vsestransko ga proučiti; ekspr. vzeti pot pod noge začeti iti, hoditi; vzeti koga pod roko in se sprehajati dati svojo roko pod njegovo, navadno v višini komolca; vzeti koga pod streho dati mu prenočišče, hrano; publ. pri tej stvari je treba vzeti v obzir vse okoliščine upoštevati; ekspr. vzeti koga v precep spraviti ga v položaj, ko samostojno ukrepanje, odločanje ni mogoče; pog. vzeti staro pohištvo v račun upoštevati ga kot del plačila; vzeti v roke ekspr. oče ga je vzel v roke ostro opomnil, oštel; ekspr. ne ve, kako naj se stvari loti, ker nima česa vzeti v roke nima na razpolago ustreznih pripomočkov, sredstev; ekspr. vzeti pamet v roke začeti premišljeno ravnati; ekspr. (vzemi) pamet v roke izraža opozorilo, opomin, ohrabritev; star. od takrat sina ni vzela več v spomin ga ni več omenjala, ni govorila o njem; star. vzeti koga v strah zagroziti komu s kaznijo, kaznovati ga, da ne bi delal več česa nezaželenega, negativnega; vzeti koga v svojo šolo učiti ga; dajati, sporočati mu svoje izkušnje, navade; pog. on vse za dobro vzame ne pripisuje slabega namena ravnanju, dejanjem ljudi, čeprav so zanj neugodna; ekspr. včasih besed ne more vzeti za (čisto, suho) zlato ne verjame jim popolnoma; pog. tega mi ne smete vzeti za zlo zameriti; knjiž. te podatke je treba vzeti z rezervo ne upoštevati jih, ne zaupati jim popolnoma; pog. vzeti besedo nazaj preklicati obljubo, sklep, izjavo; vzeti naposodo izposoditi si; pog. vzeti obleko noter zožiti; Bog je dal, Bog je tudi vzel v krščanskem okolju izraža sprijaznjenje z izgubo; preg. kjer nič ni, tudi vojska ne vzame kjer nič ni, ni kaj vzeti\n♦ ekon. vzeti bankovec iz obtoka; igr. vzeti z mondom; jur. vzeti prstni odtis; mat. vzeti popravo zvišati zadnjo pridržano decimalko za eno; med. vzeti bris; šah. vzeti figuro izločiti jo iz igre\nvzéti se pog., s prislovnim določilom pojaviti se, priti: od nekod se je vzel zdravnik in pomagal ponesrečencu; od kod ste se pa vzeli tako nenadoma / od kod se je vzela tvoja pridnost izvira\n● star. barve se ne vzamejo skupaj ne gredo skupaj, se ne ujemajo; pog. morali bi se skup vzeti se dogovoriti, potruditi za kaj; star. dobro se vzameta skupaj dobro se razumeta; dobro sodelujeta; pog. le kje se je vzel, da je tak od koga, od kod ima take (slabe) lastnosti\nvzéti si narediti, da je osebku kaj na razpolago, navadno brez privolitve drugega: vzeti si oblast, pravico / pog.: ni si vzel niti toliko časa, da bi v miru pojedel; popoldne si je vzel čas za branje je bral; vzeti si dve uri časa za ogled mesta porabiti\n● nižje pog. naprej si je vzel, da tega ne bo storil sklenil je\nvzémši zastar.: vzemši otroka v naročje, je sedla\nvzét -a -o: vrniti po vojni vzeto zemljo; beseda, vzeta iz nemščine; na silo vzeta stvar; v najem vzeta hiša; statistično vzeto se izvoz izboljšuje\n● nar. zahodno to pojasnilo je izpod pazduhe vzeto izmišljeno, zlagano; zastar. ona je pri njih zelo gor vzeta zelo jo cenijo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zabušànt,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zabušànt -ánta m (ȁ á) nižje pog. kdor se izmika delu, lenuh: biti pijanec in zabušant; zmerjati koga z zabušantom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zabušávanje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zabušávanje -a s (ȃ) nižje pog. izmikanje delu, lenarjenje: povsod išče priložnost za zabušavanje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zabušávati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zabušávati -am nedov. (ȃ) nižje pog. izmikati se delu, lenariti: nič ne dela, samo zabušava; zabušavati na račun drugih \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
začopátiti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n začopátiti -im dov. (ā ȃ) nižje pog. \n1. zgrabiti, prijeti: začopatil je mačka za vrat in ga odnesel ven / policisti so že začopatili vlomilca\n2. zalotiti, zasačiti: začopatili so ga pri kraji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; začopátiti -im dov. (ā ȃ) nižje pog. \n1. zgrabiti, prijeti: začopatil je mačka za vrat in ga odnesel ven / policisti so že začopatili vlomilca\n2. zalotiti, zasačiti: začopatili so ga pri kraji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zaflekáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zaflekáti -ám dov. (á ȃ) nižje pog. zamazati, zapackati: zaflekati obleko\nzaflekán -a -o: zaflekana odeja\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zaflíkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zaflíkati -am dov. (í) nižje pog. zakrpati: zaflikati hlače / zaflikati čevlje / zaflikati streho \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zafúčkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zafúčkati -am dov. (ȗ) \n1. nar. vzhodno zažvižgati, zapiskati: fant je zafučkal, da bi jih opozoril nase\n2. nižje pog. zapraviti, razmetati: vse svoje premoženje je zafučkal / zafučkal je svoje dobro ime\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zafúrati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zafúrati -am dov. (ȗ) nižje pog. zavoziti, zapraviti: zafurati podjetje; vse bo zafural / zafurati kmetijstvo / zafurati si življenje\nzafúran -a -o: položaj je zafuran\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zagáman,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zagáman -a -o prid. (ā) nižje pog. \n1. neumen, tog, trdovraten: to je zagaman človek / ni mogel poslušati tega zagamanega govorjenja / kot psovka osel zagamani\n2. težaven, neprijeten: v takem vremenu je plezanje zagamano / življenje se mu zdaj ni zdelo več tako zagamano\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zagámanec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zagámanec -nca m (ā) nižje pog. neumen, tog, trdovraten človek: ne bodi tak zagamanec / kot psovka ti zagamanec ti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zagámanost,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zagámanost -i ž (ā) nižje pog. neumnost, togost, trdovratnost: očitati komu zagamanost \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zagvíšen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zagvíšen -šna -o prid. (ī í) nižje pog. gotov, nedvomen: zagvišno plačilo\nzagvíšno prisl. zagotovo: zagvišno vedeti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zahákljati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zahákljati -am dov. (ȃ) nižje pog. zakavljati: zahakljati plavajoče deblo / zahakljati vrata stanovanja\n● nižje pog. zahakljala sta ga pod pazduho in odvlekla trdno zgrabila\nzahákljati se zatakniti se, zaplesti se: konec vrvi se je nekam zahakljal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zajámrati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zajámrati -am dov. (ȃ) nižje pog. zastokati, zatarnati: ranjenec je zajamral / av, je zajamral \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zakántati se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zakántati se -am se dov. (ȃ) nižje pog. zaleteti se: zakantati se v ograjo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zamérkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zamérkati -am dov. (ẹ́) nižje pog. opaziti: žena je spremembo takoj zamerkala\nzamérkati si zapomniti si: vsako stvar si dobro zamerka\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
zapísati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n zapísati in zapisáti -píšem dov., zapíšite (í á í) \n1. s pisanjem dati čemu tako obliko, da se lahko ohrani: kdo je prvi zapisal to besedo; zapisati izjavo, misli koga; zapisati podatke v beležnico; vse si je skrbno, sproti zapisal / zapisal je dosti ljudskih pesmi zbral v pisni obliki\n // zdravnik mu je zapisal dieto predpisal; pod besedilo je zapisal svoje ime se je podpisal; zapisati zvok na magnetofonski trak posneti\n // napisati: zapiši veliki B; zapisati število z besedo, s številko; zapisati opombo na rob / zapisati s kredo, svinčnikom / vse to sem ti zapisal v pismu / zapisati oceno knjige\n // prikazati s črtami, pikami: zapisati potresni sunek; z aparatom zapisati utripanje srca\n2. napisati kam ime, osebne podatke koga s kakim namenom: policist ga je ustavil in zapisal; zapisati voznika\n3. navadno z dajalnikom v oporoki določiti koga za dediča: zapisati komu hišo, zemljišče / v kmečkem okolju zapisati komu kot v hiši izgovoriti; premoženje je zapisal nanjo prepisal\n // v oporoki mu je zapisal posestvo\n4. star. vpisati, včlaniti: zapisati koga k planincem; zapisati otroka v šolo / zapisati se med protestante postati protestant; prostovoljno se zapisati na vojsko, v vojake prijaviti\n5. knjiž. vstaviti, vnesti: zapisati kaj v seznam / učenca so zapisali v posebno skupino uvrstili\n6. ekspr. narediti, odločiti, da je kdo deležen česa neprijetnega, hudega: zapisati koga pomanjkanju, pozabi, uničenju / zapisati koga smrti\n● ekspr. čas vselej zapiše pravično sodbo po daljšem času se pokaže resnična vrednost česa; ekspr. svoje življenje je zapisal glasbi posvetil; ekspr. to zapiši na svoj račun tega si sam kriv; ekspr. to si zapiši v spomin, srce si zapomni; ekspr. to si zapiši za uho, ušesa dobro si zapomni; iron. to si lahko zapišete s (črno) kredo v dimnik ne bo upoštevano, se bo hitro pozabilo; nižje pog. kam pa je to za zapisati izraža začudenje, presenečenje nad čim\n♦ lingv. zapisati prislov narazen, skupaj; šah. zapisati potezo; šol. zapisati učenca v dnevnik\nzapísati se in zapisáti se \n1. nehote napisati kaj: te besede so se mu zapisale / na tem mestu se je zapisal se je zmotil\n2. ekspr. začeti se ukvarjati s čim: zapisati se filmu, politiki; zapisati se filozofiji / zapisati se plezanju, smučanju\n // začeti sodelovati s kom v čem negativnem zlasti zaradi koristi: zapisati se okupatorju\n● ekspr. z vso dušo se je zapisal revolucionarnemu gibanju je postal navdušen pristaš revolucionarnega gibanja; ekspr. zapisati se hudiču odločiti se za slaba dejanja; knjiž. ob popisu se je zapisal za Slovenca izrekel; ta misel se mu je zapisala v možgane vtisnila; ekspr. zapisal se je v slovensko poezijo napisal je pomembne slovenske pesmi; ekspr. igralka se je s to vlogo gledalcem zapisala v spomin po tej vlogi so si jo zapomnili\nzapísan -a -o: biti zapisan gledališču, znanosti; biti zapisan propadu; zapisane misli koga; premoženje je zapisano na sina; imeti kaj zapisano po očetu; vse povedano je natančno zapisano; tako je, star. stoji zapisano v knjigah\n● ekspr. to dejanje bo zapisano v zgodovini z zlatimi črkami dobilo bo pomembno mesto, ohranilo se bo v častnem spominu; ekspr. njegovo ime bo zapisano v zgodovini zelo je pomemben; ekspr. zapisana je v njegovem srcu rad jo ima; star. saj nima na čelu zapisano, kaj misli na zunaj se ne vidi; ekspr. nikjer ni zapisano, da tako mora biti ni nujno; pog. pri meni je dobro zapisan o njem imam ugodno mnenje; pog. v šoli ga imajo slabo zapisanega imajo slabo mnenje o njem\n♦ jur. zapisano pravo pravo, katerega besedila obstajajo v pisni obliki; lingv. zapisani jezik jezik, ki je uresničen s pisavo; sam.: dodati kaj k zapisanemu\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
