New column,New column (1)
arestántovski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n arestántovski -a -o prid. (á) pog. zaporniški, kaznjenski, jetniški: arestantovska obleka; težave arestantovskega življenja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
arestántski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n arestántski -a -o prid. (ā) pog. zaporniški, kaznjenski, jetniški: arestantska hrana \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
arhitektúra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n arhitektúra -e ž (ȗ) \n1. umetnost oblikovanja prostora, stavbarstvo: arhitektura, kiparstvo in slikarstvo so tesno povezane likovne discipline\n // veda o tem: predava arhitekturo / pog. vpisal se je na arhitekturo ljubljanske univerze oddelek za to vedo\n2. kompleks arhitekturnih stavb, objektov z značilnostmi določene dobe: ljubljanska baročna arhitektura; antična, egipčanska arhitektura / funkcionalna arhitektura; notranja, vaška, vrtna arhitektura / arhitektura v kamnu stavba, objekt\n3. umetniška in tehnična izvedba, gradnja umetniškega dela: lepa arhitektura stavbe; arhitektura dramskega dela, skladbe\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
árnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n árnik -a m (ȃ) pog. posušena in v soli konzervirana riba sled; slanik: jedel je arnike s krompirjem; suh kot arnik zelo suh \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
asfált,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n asfált -a m (ȃ) zmes bitumena in peska za asfaltiranje: položili so asfalt na zadnjem odseku avtoceste; zaliti z asfaltom jame na cesti; bila je taka vročina, da se je asfalt na cesti mehčal; naravni, umetni asfalt / pog. kmalu bo vso Belo krajino povezoval asfalt asfaltirane ceste\n // ekspr. blodil je po evropskem asfaltu po mestih, velemestih \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
aspirín,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n aspirín -a m (ȋ) zdravilo proti prehladu in bolečinam: proti glavobolu je jemal aspirin; škatlica aspirina / pog. vzel je dva aspirina z vodo dve tableti aspirina \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
astrahánka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n astrahánka -e ž (ȃ) pog. čepica ali kučma iz astrahana: na glavo si je dala astrahanko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; astrahánka -e ž (ȃ) pog. čepica ali kučma iz astrahana: na glavo si je dala astrahanko \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
atómski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n atómski -a -o prid. (ọ̑) \n1. nanašajoč se na atom: atomska energija / atomska fizika fizika, ki raziskuje atom\n2. nanašajoč se na izkoriščanje atomske energije: elektrarna na atomski pogon; atomski reaktor; atomska bomba; atomska podmornica; atomsko orožje / atomska eksplozija eksplozija atomske bombe; atomska goba velik oblak dima po eksploziji atomske bombe\n // konferenca o prepovedi atomskih poskusov; atomska vojna; atomsko oboroževanje / atomske države\n● atomski vek ali atomska doba 20. stoletje; pog., ekspr. atomska lepotica čudovita, očarljiva lepotica\n♦ kem. atomska masa število, ki pove, kolikokrat je masa atoma kakega elementa večja od mase vodikovega atoma; atomska skupina skupina atomov, ki ne obstaja samostojno, ampak le kot del spojine; atomska teža atomska masa; atomsko jedro pozitivno naelektren središčni del atoma; atomsko število število, ki določa položaj elementa v periodičnem sistemu\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; atómski -a -o prid. (ọ̑) \n1. nanašajoč se na atom: atomska energija / atomska fizika fizika, ki raziskuje atom\n2. nanašajoč se na izkoriščanje atomske energije: elektrarna na atomski pogon; atomski reaktor; atomska bomba; atomska podmornica; atomsko orožje / atomska eksplozija eksplozija atomske bombe; atomska goba velik oblak dima po eksploziji atomske bombe\n // konferenca o prepovedi atomskih poskusov; atomska vojna; atomsko oboroževanje / atomske države\n● atomski vek ali atomska doba 20. stoletje; pog., ekspr. atomska lepotica čudovita, očarljiva lepotica\n♦ kem. atomska masa število, ki pove, kolikokrat je masa atoma kakega elementa večja od mase vodikovega atoma; atomska skupina skupina atomov, ki ne obstaja samostojno, ampak le kot del spojine; atomska teža atomska masa; atomsko jedro pozitivno naelektren središčni del atoma; atomsko število število, ki določa položaj elementa v periodičnem sistemu\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ažúren,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ažúren1 -rna -o prid. (ȗ) adm. ki je brez zaostanka v dnevnem delu, ki je na tekočem: ažurno knjigovodstvo; administrativno delo je bilo vedno ažurno / ažurni podatki / pog. v poročanju niso ažurni\nažúrno prisl.: ažurno spremljati aktualne dogodke\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; ažúren1 -rna -o prid. (ȗ) adm. ki je brez zaostanka v dnevnem delu, ki je na tekočem: ažurno knjigovodstvo; administrativno delo je bilo vedno ažurno / ažurni podatki / pog. v poročanju niso ažurni\nažúrno prisl.: ažurno spremljati aktualne dogodke\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bábi,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n bábi -- ž, člov. (ȃ) pog. \nbabica, stara mama: babi in dedi; Ko je babi kuhala kosilo, je dedi bral časopis E (↑)bába po zgledu (↑)mámi \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016.; bábi -- ž, člov. (ȃ) pog. \nbabica, stara mama: babi in dedi; Ko je babi kuhala kosilo, je dedi bral časopis E (↑)bába po zgledu (↑)mámi \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
baby,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n baby [bé(j)bi] neskl. pril. (ẹ̑) pog. nanašajoč se na otroke, otroški: baby čevlji / baby hojca priprava na kolescih za navajanje otroka na hojo, hoduljica; prisl.: baby modra barva svetlo modra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; baby [bé(j)bi] neskl. pril. (ẹ̑) pog. nanašajoč se na otroke, otroški: baby čevlji / baby hojca priprava na kolescih za navajanje otroka na hojo, hoduljica; prisl.: baby modra barva svetlo modra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bájar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bájar in bájer -ja m (ȃ) pog. večja kotanja z vodo, ribnik: otroci so se podili okoli bajarja in spuščali po njem ladjice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; bájar in bájer -ja m (ȃ) pog. večja kotanja z vodo, ribnik: otroci so se podili okoli bajarja in spuščali po njem ladjice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bájta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bájta -e ž (ȃ) \n1. majhna, preprosta hiša: postaviti si bajto; delavska, lesena bajta\n // zelo majhno posestvo: priženil se je na bajto\n2. zasilno, občasno prebivališče: oglarska, planšarska bajta\n3. pog. hiša: sedaj ne utegne, ker zida bajto; v tej ulici so same imenitne bajte\n4. žarg., v zvezi stara bajta študent z mnogo semestri: stare bajte in bruci; on je že stara bajta / kot nagovor za dolgoletnega znanca kako ti gre, stara bajta?\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; bájta -e ž (ȃ) \n1. majhna, preprosta hiša: postaviti si bajto; delavska, lesena bajta\n // zelo majhno posestvo: priženil se je na bajto\n2. zasilno, občasno prebivališče: oglarska, planšarska bajta\n3. pog. hiša: sedaj ne utegne, ker zida bajto; v tej ulici so same imenitne bajte\n4. žarg., v zvezi stara bajta študent z mnogo semestri: stare bajte in bruci; on je že stara bajta / kot nagovor za dolgoletnega znanca kako ti gre, stara bajta?\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
báker,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n báker -kra m (á) težka kovina rdeče barve, ki dobro prevaja toploto in elektriko: čisti baker; rafinerija bakra; zlitine bakra in drugih kovin; kotel iz bakra\n♦ teh. elektrolitski baker; um. tolčeni baker izdelek iz bakrene pločevine, v katero so vtolčene reliefne podobe\n // pog., ekspr. bakren denar: v mošnji je bilo še nekaj bakra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; báker -kra m (á) težka kovina rdeče barve, ki dobro prevaja toploto in elektriko: čisti baker; rafinerija bakra; zlitine bakra in drugih kovin; kotel iz bakra\n♦ teh. elektrolitski baker; um. tolčeni baker izdelek iz bakrene pločevine, v katero so vtolčene reliefne podobe\n // pog., ekspr. bakren denar: v mošnji je bilo še nekaj bakra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bákšiš,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bákšiš -a m (ȃ) pog. napitnina, podkupnina: stisniti v roko bakšiš\n // v orientalskem okolju miloščina: prosjačiti za bakšiš \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; bákšiš -a m (ȃ) pog. napitnina, podkupnina: stisniti v roko bakšiš\n // v orientalskem okolju miloščina: prosjačiti za bakšiš \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bál,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bál1 -a m (ȃ) pog. družabna prireditev, na kateri se pleše; ples: iti na bal; bal na prostem\n♦ tur. kravji bal tradicionalna prireditev v Bohinju ob prigonu živine s planin \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bálkanžúr,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n bálkanžúr -a m (ȃ-ȗ) pog. \nzabava, na kateri se predvaja balkanska glasba: Balkanžur v Guči bo trajal rekordnih deset dni E ← agl. Balkan 'balkanski' + (↑)žur \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
balkón,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n balkón -a m (ọ̑) ograjen pomol iz hišnega zidu, z vrati povezan z notranjimi prostori: sončiti se na balkonu; soba z balkonom\n // prostor s stopničasto razporejenimi sedeži nad parterjem v dvorani: stranski balkon; sedel je v prvi vrsti balkona / pog. dobil je balkon balkonski sedež \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bámbusovka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bámbusovka -e ž (ȃ) pog. bambusova palica: prodam ribiške palice bambusovke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bánda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bánda -e ž (ȃ) \n1. slabš. skupina razbojnikov, tolpa: roparska banda / fašistične bande\n // pog. druščina, družba: popiva s svojo bando\n2. ed., pog., ekspr. ničvredni ljudje, sodrga: naši sosedje so sama banda\n3. star. godba: banda je zaigrala\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bándati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bándati -am nedov. (ȃ) pog., slabš. veseljačiti, popivati: celo noč je bandal po mestu / kod si spet bandal? \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
barantáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n barantáti -ám nedov. (á ȃ) \n1. pog. pogajati se za ceno: pri kupčiji nikdar ne baranta; barantal je s kmetom za vola / dijaki barantajo za rede se pogajajo z učiteljem za boljše ocene\n2. raba peša kupčevati, prekupčevati: barantati z lesom / otroci barantajo z znamkami zamenjavajo znamke\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bár kóda,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n bár kóda -- -e ž (ȃ, ọ̑) pog. \nniz temnih črt z vmesnim svetlejšim prostorom, ki elektronski napravi omogoča odčitavanje določenih informacij o proizvodu; črtna koda: Končni izdelek opremijo z nalepko, bar kodo in opozorilnim napisom E ← agl. bar code iz bar 'palica, drog' in (↑)kóda1 \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
básati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n básati bášem tudi básam nedov., tudi basájte; tudi basála (á ȃ) \n1. s silo polniti, tlačiti: basati pipo / basati si jabolka v žepe\n2. polniti orožje z naboji; nabijati: basati puško / basati možnar\n3. nar. gorenjsko seliti se: vrgli so me iz bajte, še danes moram basati\n4. brezoseb., pog. biti v stiski, zlasti glede na denar, čas: ob koncu meseca ga vselej baše; zdaj se obirate, potem vas bo pa basalo\nbásati se pog. \n1. tlačiti se, riniti se: potniki so se basali v avtobus\n2. naglo, pohlepno jesti: otroci se bašejo s potico\n● redko počasi se je basala s koleslja nerodno lezla, kobacala\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
basírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n basírati -am nedov. (ȋ) pog. \n1. peti bas: v zboru je vneto basiral\n2. ekspr. govoriti z basom: prehlajen je, zato tako basira\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
básta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n básta medm. (ȃ) pog. konec, zadosti, dovolj: nehaj že, basta; ta bo moj — pa basta! \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
báta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n báta -e ž (á) pog. vata: zamaši si ušesa z bato \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; báta -e ž (á) pog. vata: zamaši si ušesa z bato \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
batén,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n batén -a -o prid. (ẹ̑) pog. ki je iz vate, vaten: baten zamašek \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; batén -a -o prid. (ẹ̑) pog. ki je iz vate, vaten: baten zamašek \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
batírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n batírati -am nedov. in dov. (ȋ) pog. vatirati: batirati plašč\nbatíran -a -o: batirani visoki čevlji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; batírati -am nedov. in dov. (ȋ) pog. vatirati: batirati plašč\nbatíran -a -o: batirani visoki čevlji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
báti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n báti se bojím se nedov., bój se bójte se; bál se (á í) \n1. čutiti strah, biti v strahu: ponoči in v gozdu se otrok boji; nič se ne boj; hudo, močno, zelo se bati; na smrt se bojim; preh. bati se sovražnika; boji se ga kot hudič križa, kot živega vraga zelo\n // elipt.: nič se bati! pog. nič bati!\n // čutiti spoštljiv strah: fant se boji samo očeta; boga se bati; celo šefa se ne boji\n2. preh. s strahom pričakovati kaj neprijetnega: bati se kazni, smrti, toče, trpljenja / lakote se jim ni bati; tako oblečen se ne bojim mraza\n // ne želeti si, ne marati: bati se odgovornosti, stroškov, zamere; teh razgrajačev se vse boji / bojijo se njenega strupenega jezika\n3. z nedoločnikom kot predmetom ne imeti dovolj poguma, ant. upati si: vsako stvar se boji začeti; boji se jim zameriti; bal se je zaplavati; fantje so se bali (iti) k vojakom; boji se (iti) domov / ta se boji deklet se jih plašno izogiba\n4. biti v skrbeh za koga ali za kaj: starši se boje za otroke; boji se za njegovo srečo, zdravje / bati se za imetje, zaslužek / ne boj se, vse bo dobro; bal sem se, da me bodo napak razumeli; boji se, kaj bo / Janez se boji, da bo brat umrl; s pleonastično nikalnico boji se, da bi mu brat ne umrl, da mu brat ne umre boji se, da bi brat umrl\n5. ekspr. domnevati, meniti, misliti: bojim se, da ni tako, kot mislite; slišal se je krohot, da sem se bal, da bo sobo razneslo; bojim se, da se motiš; bojim se, da se ne motiš da imaš prav; ne boš mi ušel, ne boj se nikar ne misli\n // bojim se, da vas motim\n● ekspr. ni se bal ne biriča ne hudiča nikogar se ni bal; vse si je upal; ekspr. ali se ne bojiš boga kako si upaš kaj takega storiti; bati se lastne sence bati se vsega brez razlogov, biti plašljiv; pri tem delu se ga ne bojim upam se meriti z njim; preg. kogar je kača pičila, se boji zvite vrvi\nbojé se zastar.: šli so ga iskat, ne boje se mraza in noči\nbojèč se -éča -e: boječ se jeze, pikrih opazk; zastar. prečula je vso noč, neizmerno boječa se zanj; prim. boječ\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; báti se bojím se nedov., bój se bójte se; bál se (á í) \n1. čutiti strah, biti v strahu: ponoči in v gozdu se otrok boji; nič se ne boj; hudo, močno, zelo se bati; na smrt se bojim; preh. bati se sovražnika; boji se ga kot hudič križa, kot živega vraga zelo\n // elipt.: nič se bati! pog. nič bati!\n // čutiti spoštljiv strah: fant se boji samo očeta; boga se bati; celo šefa se ne boji\n2. preh. s strahom pričakovati kaj neprijetnega: bati se kazni, smrti, toče, trpljenja / lakote se jim ni bati; tako oblečen se ne bojim mraza\n // ne želeti si, ne marati: bati se odgovornosti, stroškov, zamere; teh razgrajačev se vse boji / bojijo se njenega strupenega jezika\n3. z nedoločnikom kot predmetom ne imeti dovolj poguma, ant. upati si: vsako stvar se boji začeti; boji se jim zameriti; bal se je zaplavati; fantje so se bali (iti) k vojakom; boji se (iti) domov / ta se boji deklet se jih plašno izogiba\n4. biti v skrbeh za koga ali za kaj: starši se boje za otroke; boji se za njegovo srečo, zdravje / bati se za imetje, zaslužek / ne boj se, vse bo dobro; bal sem se, da me bodo napak razumeli; boji se, kaj bo / Janez se boji, da bo brat umrl; s pleonastično nikalnico boji se, da bi mu brat ne umrl, da mu brat ne umre boji se, da bi brat umrl\n5. ekspr. domnevati, meniti, misliti: bojim se, da ni tako, kot mislite; slišal se je krohot, da sem se bal, da bo sobo razneslo; bojim se, da se motiš; bojim se, da se ne motiš da imaš prav; ne boš mi ušel, ne boj se nikar ne misli\n // bojim se, da vas motim\n● ekspr. ni se bal ne biriča ne hudiča nikogar se ni bal; vse si je upal; ekspr. ali se ne bojiš boga kako si upaš kaj takega storiti; bati se lastne sence bati se vsega brez razlogov, biti plašljiv; pri tem delu se ga ne bojim upam se meriti z njim; preg. kogar je kača pičila, se boji zvite vrvi\nbojé se zastar.: šli so ga iskat, ne boje se mraza in noči\nbojèč se -éča -e: boječ se jeze, pikrih opazk; zastar. prečula je vso noč, neizmerno boječa se zanj; prim. boječ\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
