New column,New column (1)
blaznéti,"blaznéti -ím nedov. (ẹ́ í) \n1. raba peša kazati znake duševne bolezni: bolnik blazni\n2. ekspr. burno izražati svoja čustva: blazneti od bolečine, veselja; pren. njena duša je blaznela v obupu in žalosti\n● ekspr. ne blazni ne govori, ne ravnaj nespametno, nerazsodno; zastar. še vedno blazni za tisto lepotico je zelo zaljubljen vanjo\nblaznèč -éča -e: blazneča ženska\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bláznica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bláznica -e ž (ȃ) \n1. zastar. bolnica za duševne bolezni: poslali so ga v blaznico / ekspr. ta je zrel za blaznico\n2. ekspr., redko zmeda, nered: pri nas je prava blaznica\n3. zastar. duševno bolna ženska\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bláženec,"bláženec -nca m (ȃ) zastar. svetnik, blaženi: nebeški blaženci \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blažíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blažíti -ím nedov. (ī í) \n1. raba peša lajšati, omiljevati: blažiti bolečine, žalost; blažiti huda nasprotja / veter blaži vročino / blažiti sunke\n2. zastar. delati kaj blago, plemenito: ljubezen blaži človeka / umetnost blaži srce\nblažèč -éča -e: blažeči učinek glasbe; prisl.: obkladki delujejo blažeče\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bleskovít,"bleskovít -a -o prid. (ȋ) zastar. bleščeč, lesketajoč se: bleskovito okrasje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
blóden,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n blóden tudi blôden -dna -o prid. (ọ́; ó) \n1. nejasen, zmeden zaradi vročice: blodni privid vročičnega človeka; blodna misel; bolnik leži v blodnih sanjah; blodno govorjenje / blodni pogledi izčrpanih mož\n2. knjiž. zgrešen, zmoten: blodni nauki; blodne ideje / stopiti na blodno pot\n3. knjiž. ki blodi, blodeč: svetilnik kaže blodnim mornarjem pot; pesn. blodni mesec, veter\n4. zastar. razuzdan, razvraten: blodna ženska\nblódno tudi blôdno prisl.: oči mu blodno sijejo; blodno je pogledovala na vse strani\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bóbnarica,"bóbnarica -e ž (ọ̑) \n1. zastar. bobnarjeva žena: pesem o lepi bobnarici\n2. zool. nočna močvirska ptica, Botaurus stellaris: bobnarica buka, ruči / mala bobnarica čapljica\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogínja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bogínja -e ž (í) \n1. v mnogoboštvu žensko božansko bitje: boginja Atena, Venera; boginja smrti; gledal jo je ko boginjo / zastar. boginja petja muza pesništva\n2. zastar. zelo občudovana, oboževana ženska: vsi vemo, kdo je vaša boginja\n3. star. ženska, ki prerokuje, vedežuje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogobórec,"bogobórec -rca m (ọ̑) zastar. kdor se bori proti bogu: ironija bogoborca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogoslóvski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bogoslóvski -a -o prid. (ọ̑) nanašajoč se na bogoslovce: bogoslovski pevski zbor\n // zastar. bogosloven: bogoslovski nauk \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogovládje,"bogovládje -a s (ȃ) zastar. vladavina, v kateri velja bog za neposrednega nosilca oblasti; teokracija \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bogoznánec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bogoznánec -nca m (ȃ) zastar. strokovnjak za bogoslovje; bogoslovec: katoliški bogoznanci \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bohinít,"bohinít -a m (ȋ) zastar. boksit \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bója,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bója2 -e ž (ọ̑) zastar. barva: rad uporablja žive boje / oči sive boje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bojník,"bojník -a m (í) zastar. borec, vojak, bojevnik: čvrst bojnik / bojnik za zmago resnice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ból,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ból -i ž (ọ̑) knjiž. občutek duševnega trpljenja; bolečina: nositi, potožiti bol; duševna, globoka bol; bol srca\n // zastar. neugoden telesni občutek zaradi bolezni, udarca: v nogah ne čuti več boli \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bolečína,"bolečína -e ž (í) \n1. neugoden telesni občutek zaradi bolezni, udarca: bolečina je malo popustila; čutiti, imeti, trpeti bolečine; njegov krik je izražal bolečino; lajšati bolečine; kričati, stiskati zobe od bolečin; huda, pekoča, topa bolečina; bolečine v križu, v prsih; zdravilo proti bolečinam / porodne bolečine\n2. občutek duševnega trpljenja: bolečina mu kljuje v srcu; duševne bolečine; sin mu je prizadejal veliko bolečin; pesn. bolečina slovesa; zastar. srčne bolečine\n3. zastar. boleče mesto, rana: če pritisneš kamen na rano ali kako drugo bolečino, pa ti odleže\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bolést,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bolést -i ž (ẹ̑) knjiž. občutek duševnega trpljenja; bolečina: bolest jo teži; lajšati, občutiti bolest; srce se ji stiska od bolesti; pekoča bolest; solze bolesti\n // zastar. neugoden telesni občutek zaradi bolezni, udarca: oplazil ga je z bičem, da je vpil od bolesti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
boléti,"boléti -ím nedov., bôlel (ẹ́ í) nav. 3. os. \n1. povzročati bolečine: glava, zob me boli; ko sta nekaj časa hodila, so jo začele boleti noge / od tvojega klepetanja me že ušesa bolijo; vino je tako kislo, da me za ušesom boli; pren. neuspeh, sramota ga boli; srce ga boli zaradi sinove neposlušnosti\n2. brezoseb. čutiti bolečine: ali te boli; v prsih me boli; pren. boli me, ker si takšen; boli ga, ko vidi mater jokati; zastar. v srce ga boli, da je sin tak\n● ekspr. zaradi tega jih bo še zelo glava bolela bodo imeli velike skrbi; občutili bodo neprijetne posledice; zastar. stroški niso bili veliki in jih niso dosti boleli prizadeli, oškodovali; ekspr. vse me že boli zelo sem utrujen; preg. po slabi družbi rada glava boli; prim. boleč\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
boleznív,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n boleznív -a -o prid. (ī í) zastar. bolehen: bolezniv je videti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
boljár,"boljár -ja m (ā) zastar. bojar: moskovski boljarji \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bolnoglàv,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bolnoglàv in bolnogláv -áva -o [u̯n] prid. (ȁ á; ȃ) zastar. ki ga boli glava: fant je zmeraj bolnoglav \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bómkanje,"bómkanje -a s (ọ̑) zastar. uporabljanje opisnega prihodnjega časa namesto sedanjega časa pri dovršnih glagolih \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bóna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bóna -e ž (ọ̑) zastar. varuška, pestunja: otrok je prepuščen boni \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bòr,"bòr3 bôra m (ȍ ó) zastar. boj: stopiti v bor; viteški bori \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
borítelj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n borítelj -a m (ȋ) zastar. borec, vojak, bojevnik: umiranje boriteljev / boritelj za resnico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
botániški,"botániški -a -o prid. (á) zastar. botaničen: botaniški vrt \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bráda,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bráda -e stil. -é ž, rod. mn. brád (á) \n1. spodnji del obraza: podpirati si brado; zapet do brade; z brado pridržati šal; gola, koščena, okrogla brada; jamica na bradi\n2. dlakava rast na obrazu: brada mu raste, sega do pasa; briti, gladiti, nositi brado; pustiti rasti brado; častitljiva, črna, dolga, močna, gosta, trda, kratko pristrižena, siva brada; gospod s kozjo brado / Matjaževa brada brada pravljičnega kralja Matjaža\n // kot vzklik pri prerokovi bradi\n3. kar je podobno bradi: z vej visijo brade lišaja / brada pri govedu, konju mahedrava koža pod vratom; brada pri divjem petelinu šop peres na grlu\n // žarg. gamsova brada gamsov čop\n● pog. ta dovtip ima že brado je star; ima dve bradi brado s podbradkom; star. dajati na brado na upanje; smehljati se v brado sam pri sebi; zastar. viseti za brado biti odvisen; pog. problem z brado star; preg. bog je sam sebi najprej brado ustvaril vsak poskrbi najprej zase\n♦ agr. brada na koruznem storžu lasje, laski; bot. travniška kozja brada travniška rastlina z bledo rumenim koškom in ozkimi listi, Tragopogon pratensis; čeb. brada deščica pred žrelom panja; friz. cesarska brada dvodelna; francoska brada z dolgimi, v spodnjem delu v tri pramene razdeljenimi kocinami; mornarska brada navzgor počesana; les. brada zatrgani del pri štoru, pri tramu; metal. brada odvečni material pri odlitkih, ki ostane na stikih kalupov, modelov; teh. brada del ključa, ki prijemlje v ključavnico; vrtn. judovska brada lončna rastlina z okroglimi listi in visečimi živicami, Saxifraga sarmentosa\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brámor,"brámor -ja m (á) \n1. škodljiva žuželka z močno razvitima sprednjima nogama, ki živi v zemlji: bramor spodjeda korenine\n2. vet. kužna bolezen v obliki kroničnega gnojnega vnetja zlasti v gobcu: vol ima bramor; bramor na čeljusti\n3. mn., zastar. tuberkuloza vratnih bezgavk; skrofuloza: bramorji so pogostna bolezen\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bránša,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bránša -e ž (ȃ) zastar. stroka, zvrst, panoga: tega blaga trgovina ni imela, ker ni sodilo v njeno branšo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brdína,"brdína -e ž (í) zastar. vzpetina, breg: mahovita brdina \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bremeníti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bremeníti -ím nedov. (ī í) \n1. obteževati kot z bremenom; obremenjevati: plačevanje anuitet bremeni podjetja; nesamostojnost je bremenila našo preteklost / noče je bremeniti še s tako skrbjo\n♦ ekon. izdatki za vojsko bremenijo državni proračun se plačujejo iz državnega proračuna\n2. publ. obtoževati, dolžiti: obtožnica ga bremeni, da je vlomil; priča ga bremeni pomoči pri tatvini\n3. zastar. ležati kot breme: dolg bremeni na zemljišču\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brentáča,"brentáča -e ž (á) zastar. brenta: kadi, sodi, brentače \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezdélnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brezdélnik -a m (ẹ̑) zastar. brezdelnež: brezdelnik in tat / zabave za bogatine in brezdelnike \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brézen,"brézen -zna m (ẹ́) zastar. marec: zgodilo se je na dan 4. brezna \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brêzen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brêzen -zna m (é) zastar. brezno: globok, temen brezen / brezen smrti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bréznov,"bréznov -a -o prid. (ẹ́) zastar. marčev: breznov sneg \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezobrázen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brezobrázen -zna -o prid. (ā) \n1. knjiž. neizrazit, medel: nedoločne in brezobrazne oblike\n2. zastar. nesramen, surov, brezobziren: brezobrazni napadi na pisatelja\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezobráznost,"brezobráznost -i ž (ā) \n1. knjiž. neizrazitost, medlost: brezobraznost in brezosebnost epigonstva\n2. zastar. nesramnost, surovost, brezobzirnost: njegova skrajna brezobraznost\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezposésten,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brezposésten -tna -o prid. (ẹ̑) zastar. ki je brez posesti, premoženja: brezposestni in brezdomski proletariat \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezpredméten,"brezpredméten -tna -o prid. (ẹ̑) \n1. nepotreben, odvečen, nesmiseln: brez denarnih sredstev bi bili vsi napori brezpredmetni; odlok je prišel prepozno, torej je bil brezpredmeten; vse govorjenje o tem se mu je zazdelo brezpredmetno / brez dražbe je postal nakup brezpredmeten\n // zastar. ki je brez vzroka, podlage, neosnovan: brezpredmetna žalost\n2. redko s čuti nezaznaven; pojmoven, miseln: brezpredmetni fantazijski svet\n♦ um. brezpredmetno slikarstvo abstraktno slikarstvo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezsílen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brezsílen -lna -o prid. (ȋ) zastar. brezmočen: brezsilni otrok; mož je bil beden in brezsilen / brezsilni gnev \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezstíden,"brezstíden -dna -o prid. (ȋ) zastar. nesramen, brezsramen: brezstidna blodnica / brezstidni dovtipi\n // brezobziren, brezvesten, nepošten: brezstidni hinavci / brezstidna parodija \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brezstídnost,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brezstídnost -i ž (ȋ) zastar. nesramnost, brezsramnost: brezstidnost vedenja / brezstidnost izkoriščevalcev \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
breztéčnost,"breztéčnost -i ž (ẹ́) zastar. pomanjkanje teka: sredstvo proti breztečnosti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bréžec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bréžec -žca m (ẹ̑) zastar. manjšalnica od breg: voziti v brežec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bŕhek,"bŕhek tudi brhèk bŕhka -o in -ó, stil. brhèk -hkà -ò prid., brhkéjši in bŕhkejši (ŕ ə̏ ŕ; ə̏ ȁ) raba peša lep, čeden, postaven: brhek mlad fant; dekle je živo in brhko\n // zastar. hiter, uren: prijezdil je na brhkem vrancu\nbŕhko tudi brhkó prisl.: brhko se suče po kuhinji\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
bridkôba,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n bridkôba -e ž (ó) zastar. bridkost: prevzela jo je strašna bridkoba \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brísavica,"brísavica -e ž (ī) zastar. veter, sapa: hladna brisavica pihlja od planin \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brizgálka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brizgálka -e [tudi u̯k] ž (ȃ) \n1. priprava za vbrizgavanje snovi v telo: bolničarka pripravlja brizgalko; injekcijska brizgalka; bat pri brizgalki\n2. priprava za nanašanje tekočin z brizganjem: razpršiti lak z brizgalko; ročna brizgalka\n3. zastar. brizgalna: gasilna brizgalka\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brizgálnica,"brizgálnica -e ž (ȃ) \n1. redko priprava za škropljenje rastlin; škropilnica: kmet enakomerno pritiska na ročico brizgalnice\n2. zastar. brizgalna: gasilci so prišli z brizgalnico\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brízglja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brízglja -e ž (ȋ) zastar. brizgalka: zdravnik je pripravil brizgljo in poiskal žilo; klistirna brizglja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brodár,"brodár -ja m (á) \n1. kdor kaj prevaža z brodom; brodnik: brodar jih prepelje na drugi breg / brodar rečne plovbe\n2. podjetje, ki se ukvarja s prevozi po morju: naš domači brodar Splošna plovba\n3. zastar. mornar: brodarji plujejo na odprto morje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brodáriti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n brodáriti -im nedov. (á ȃ) \n1. voziti brod: brodariti čez reko / brodariti po Savi\n2. zastar. pluti: ladje brodarijo po morju\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
brodíšče,"brodíšče -a s (í) \n1. kraj, kjer je voda tako plitva, da se da bresti: plitvo brodišče\n2. zastar. pristanišče: ladje so zasidrane v brodišču\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
